Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSG00000198046	63934	zf-C2H2	ENSP00000344699;ENSP00000439402;ENSP00000292069;
ENSG00000165702	8328	zf-C2H2	ENSP00000344782;ENSP00000361196;ENSP00000361197;ENSP00000446134;ENSP00000361195;ENSP00000409546;
ENSG00000189190	162966	zf-C2H2	ENSP00000344791;
ENSG00000198466	84914	zf-C2H2	ENSP00000345479;ENSP00000393865;ENSP00000406999;
ENSG00000186448	10168	zf-C2H2	ENSP00000345809;ENSP00000379370;
ENSG00000196391	342132	zf-C2H2	ENSP00000346348;
ENSG00000164048	51385	zf-C2H2	ENSP00000346729;ENSP00000404592;
ENSG00000198093	65251	zf-C2H2	ENSP00000347043;ENSP00000468983;
ENSG00000198521	7594	zf-C2H2	ENSP00000347045;ENSP00000469578;ENSP00000469645;ENSP00000470275;
ENSG00000196357	147929	zf-C2H2	ENSP00000347234;ENSP00000465906;ENSP00000376013;ENSP00000306869;
ENSG00000198182	84775	zf-C2H2	ENSP00000347338;ENSP00000466785;ENSP00000438015;
ENSG00000243943	84450	zf-C2H2	ENSP00000347648;ENSP00000451572;ENSP00000369040;ENSP00000407038;ENSP00000395660;
ENSG00000198597	9745	zf-C2H2	ENSP00000347730;ENSP00000465771;
ENSG00000196387	7699	zf-C2H2	ENSP00000347755;ENSP00000445411;
ENSG00000197857	51710	zf-C2H2	ENSP00000348419;ENSP00000377008;ENSP00000380850;ENSP00000347910;ENSP00000395745;
ENSG00000198146	54989	zf-C2H2	ENSP00000348673;ENSP00000453474;
ENSG00000197863	388536	zf-C2H2	ENSP00000349161;
ENSG00000182141	7562	zf-C2H2	ENSP00000349401;
ENSG00000196967	199704	zf-C2H2	ENSP00000349440;ENSP00000375998;ENSP00000292841;ENSP00000347724;
ENSG00000213096	9534	zf-C2H2	ENSP00000349494;ENSP00000445527;
ENSG00000127152	64919	zf-C2H2	ENSP00000349723;ENSP00000387419;ENSP00000280435;
ENSG00000180257	125893	zf-C2H2	ENSP00000350295;ENSP00000403266;
ENSG00000197360	148198	zf-C2H2	ENSP00000350418;
ENSG00000197044	126068	zf-C2H2	ENSP00000350576;ENSP00000403738;
ENSG00000197020	163227	zf-C2H2	ENSP00000351042;ENSP00000445201;
ENSG00000197013	353088	zf-C2H2	ENSP00000351280;
ENSG00000196381	163115	zf-C2H2	ENSP00000351391;ENSP00000466370;
ENSG00000181135	286075	zf-C2H2	ENSP00000351482;ENSP00000436250;ENSP00000409029;ENSP00000436212;ENSP00000413215;
ENSG00000198205	7789	zf-C2H2	ENSP00000351530;
ENSG00000170325	56980	zf-C2H2	ENSP00000351686;ENSP00000354118;ENSP00000398431;ENSP00000302669;ENSP00000431262;ENSP00000432237;ENSP00000435940;
ENSG00000196946	440077	zf-C2H2	ENSP00000352233;
ENSG00000196693	7582	zf-C2H2	ENSP00000352444;
ENSG00000197372	171392	zf-C2H2	ENSP00000352836;
ENSG00000198482	388558	zf-C2H2	ENSP00000352846;ENSP00000420522;
ENSG00000197714	10794	zf-C2H2	ENSP00000353491;ENSP00000446167;
ENSG00000167555	84436	zf-C2H2	ENSP00000353652;
ENSG00000118495	5325	zf-C2H2	ENSP00000353734;ENSP00000356543;ENSP00000376125;ENSP00000398409;ENSP00000376124;ENSP00000395960;ENSP00000400060;ENSP00000400929;ENSP00000392418;ENSP00000346810;ENSP00000356544;
ENSG00000163848	7707	zf-C2H2	ENSP00000353863;ENSP00000419322;ENSP00000420448;ENSP00000420102;ENSP00000420335;
ENSG00000147180	7552	zf-C2H2	ENSP00000353922;ENSP00000378798;ENSP00000276123;ENSP00000442071;ENSP00000362260;
ENSG00000165804	51222	zf-C2H2	ENSP00000354206;ENSP00000450609;ENSP00000450900;ENSP00000392401;ENSP00000388558;ENSP00000451969;ENSP00000450803;ENSP00000451890;ENSP00000451212;
ENSG00000158691	9753	zf-C2H2	ENSP00000354305;ENSP00000380039;
ENSG00000075407	7587	zf-C2H2	ENSP00000354377;ENSP00000329141;
ENSG00000198551	199692	zf-C2H2	ENSP00000354414;
ENSG00000198939	80108	zf-C2H2	ENSP00000354453;ENSP00000430531;ENSP00000430980;ENSP00000438114;
ENSG00000148516	6935	zf-C2H2	ENSP00000354487;ENSP00000444891;ENSP00000391612;ENSP00000453674;ENSP00000453970;ENSP00000453559;ENSP00000415961;ENSP00000452787;ENSP00000319248;
ENSG00000198740	22834	zf-C2H2	ENSP00000354686;ENSP00000424848;ENSP00000416305;
ENSG00000198298	220992	zf-C2H2	ENSP00000354694;ENSP00000363558;ENSP00000363560;
ENSG00000198795	25925	zf-C2H2	ENSP00000354794;ENSP00000462718;ENSP00000463748;ENSP00000463000;ENSP00000464415;ENSP00000382352;ENSP00000440768;ENSP00000462724;
ENSG00000121903	7579	zf-C2H2	ENSP00000355053;
ENSG00000162714	84838	zf-C2H2	ENSP00000355454;ENSP00000473324;ENSP00000294753;
ENSG00000135747	93474	zf-C2H2	ENSP00000355459;
ENSG00000010818	3097	zf-C2H2	ENSP00000356576;ENSP00000356575;ENSP00000012134;
ENSG00000229631	\N	zf-C2H2	ENSP00000357356;
ENSG00000057657	639	zf-C2H2	ENSP00000358092;ENSP00000358085;ENSP00000358087;
ENSG00000112238	59336	zf-C2H2	ENSP00000358217;
ENSG00000188994	23036	zf-C2H2	ENSP00000358590;ENSP00000428857;ENSP00000342847;
ENSG00000196700	57473	zf-C2H2	ENSP00000358904;ENSP00000217130;ENSP00000393795;
ENSG00000162676	2672	zf-C2H2	ENSP00000359357;ENSP00000294702;ENSP00000399719;
ENSG00000186376	7626	zf-C2H2	ENSP00000359802;ENSP00000359800;
ENSG00000124203	128611	zf-C2H2	ENSP00000360069;
ENSG00000171940	7764	zf-C2H2	ENSP00000360526;ENSP00000304308;
ENSG00000171872	128209	zf-C2H2	ENSP00000361373;
ENSG00000127124	59269	zf-C2H2	ENSP00000361664;ENSP00000247584;ENSP00000361665;ENSP00000410828;
ENSG00000117010	127396	zf-C2H2	ENSP00000361784;
ENSG00000187815	339559	zf-C2H2	ENSP00000361791;ENSP00000361790;
ENSG00000117000	6018	zf-C2H2	ENSP00000361857;
ENSG00000188786	4520	zf-C2H2	ENSP00000362127;
ENSG00000196152	7633	zf-C2H2	ENSP00000362446;ENSP00000438418;
ENSG00000065029	7629	zf-C2H2	ENSP00000363064;ENSP00000344097;ENSP00000392243;ENSP00000419106;
ENSG00000157657	114991	zf-C2H2	ENSP00000363241;ENSP00000363239;ENSP00000288466;ENSP00000395400;
ENSG00000169740	7580	zf-C2H2	ENSP00000363556;ENSP00000379143;
ENSG00000136826	9314	zf-C2H2	ENSP00000363804;
ENSG00000198455	158586	zf-C2H2	ENSP00000364023;
ENSG00000131061	84905	zf-C2H2	ENSP00000364346;ENSP00000344308;ENSP00000432933;
ENSG00000081386	22869	zf-C2H2	ENSP00000364379;ENSP00000223428;
ENSG00000165244	195828	zf-C2H2	ENSP00000364405;
ENSG00000204335	389058	zf-C2H2	ENSP00000364430;
ENSG00000121406	256051	zf-C2H2	ENSP00000365407;ENSP00000240719;
ENSG00000043355	7546	zf-C2H2	ENSP00000365514;
ENSG00000130684	26152	zf-C2H2	ENSP00000365619;ENSP00000442181;ENSP00000252979;
ENSG00000167182	6668	zf-C2H2	ENSP00000365931;
ENSG00000197779	347344	zf-C2H2	ENSP00000366153;ENSP00000341151;
ENSG00000147117	7712	zf-C2H2	ENSP00000366273;
ENSG00000119138	687	zf-C2H2	ENSP00000366330;
ENSG00000197935	282890	zf-C2H2	ENSP00000366384;
ENSG00000189298	80317	zf-C2H2	ENSP00000366465;ENSP00000341883;ENSP00000252211;
ENSG00000187626	387032	zf-C2H2	ENSP00000366509;ENSP00000401978;
ENSG00000196812	80345	zf-C2H2	ENSP00000366527;
ENSG00000197279	7718	zf-C2H2	ENSP00000366542;
ENSG00000096654	7738	zf-C2H2	ENSP00000366636;ENSP00000211936;
ENSG00000118922	11278	zf-C2H2	ENSP00000366897;ENSP00000366894;
ENSG00000102554	688	zf-C2H2	ENSP00000366915;ENSP00000440407;
ENSG00000066827	57623	zf-C2H2	ENSP00000367069;ENSP00000427831;ENSP00000394501;ENSP00000428483;ENSP00000427879;ENSP00000429091;ENSP00000429930;
ENSG00000204947	155054	zf-C2H2	ENSP00000367300;
ENSG00000095951	3096	zf-C2H2	ENSP00000368698;
ENSG00000124782	6239	zf-C2H2	ENSP00000369270;ENSP00000420299;ENSP00000369265;ENSP00000335574;ENSP00000419511;ENSP00000420519;ENSP00000305560;
ENSG00000169957	79724	zf-C2H2	ENSP00000369777;ENSP00000456527;
ENSG00000173068	54796	zf-C2H2	ENSP00000370047;ENSP00000370041;ENSP00000370042;ENSP00000431516;ENSP00000408370;ENSP00000444640;
ENSG00000122034	2971	zf-C2H2	ENSP00000370532;ENSP00000409175;ENSP00000389655;ENSP00000393050;
ENSG00000107249	169792	zf-C2H2	ENSP00000371398;ENSP00000325494;
ENSG00000122386	7755	zf-C2H2	ENSP00000371627;ENSP00000219091;ENSP00000460890;
ENSG00000067646	7544	zf-C2H2	ENSP00000372525;ENSP00000402502;ENSP00000393908;ENSP00000155093;
ENSG00000169260	282890	zf-C2H2	ENSP00000373151;
ENSG00000197385	344787	zf-C2H2	ENSP00000373274;
ENSG00000011451	58525	zf-C2H2	ENSP00000373933;ENSP00000445824;ENSP00000263381;ENSP00000469534;ENSP00000469022;
ENSG00000070476	79364	zf-C2H2	ENSP00000374359;ENSP00000337694;ENSP00000426532;
ENSG00000236575	7574	zf-C2H2	ENSP00000375416;
ENSG00000178935	79818	zf-C2H2	ENSP00000375582;
ENSG00000131848	79149	zf-C2H2	ENSP00000375593;ENSP00000254165;ENSP00000467631;ENSP00000466445;ENSP00000467238;
ENSG00000159915	353355	zf-C2H2	ENSP00000375820;ENSP00000334957;
ENSG00000159885	7673	zf-C2H2	ENSP00000375822;ENSP00000187879;
ENSG00000124444	79177	zf-C2H2	ENSP00000375827;ENSP00000435463;ENSP00000435899;ENSP00000435934;ENSP00000436182;ENSP00000337852;
ENSG00000196437	148266	zf-C2H2	ENSP00000375992;ENSP00000375993;ENSP00000466221;ENSP00000325018;
ENSG00000186017	84924	zf-C2H2	ENSP00000376010;ENSP00000394207;ENSP00000415520;ENSP00000467764;ENSP00000401259;ENSP00000465343;
ENSG00000197841	339318	zf-C2H2	ENSP00000376065;ENSP00000420727;ENSP00000419435;
ENSG00000196268	284443	zf-C2H2	ENSP00000376110;ENSP00000347691;
ENSG00000196458	100289635	zf-C2H2	ENSP00000376135;ENSP00000353314;
ENSG00000048405	168850	zf-C2H2	ENSP00000376989;ENSP00000265827;ENSP00000376988;
ENSG00000167377	7571	zf-C2H2	ENSP00000377171;ENSP00000387673;ENSP00000395712;ENSP00000349796;ENSP00000462429;
ENSG00000197037	221785	zf-C2H2	ENSP00000377708;ENSP00000262941;ENSP00000334800;
ENSG00000217236	100131390	zf-C2H2	ENSP00000378418;
ENSG00000197162	146540	zf-C2H2	ENSP00000378642;ENSP00000420340;
ENSG00000175787	169841	zf-C2H2	ENSP00000378792;
ENSG00000127081	83744	zf-C2H2	ENSP00000378882;ENSP00000364645;ENSP00000378881;ENSP00000364646;
ENSG00000165388	118738	zf-C2H2	ENSP00000379054;ENSP00000466536;
ENSG00000141040	57336	zf-C2H2	ENSP00000379168;ENSP00000379169;
ENSG00000198105	57209	zf-C2H2	ENSP00000379208;ENSP00000349882;
ENSG00000106571	2737	zf-C2H2	ENSP00000379258;
ENSG00000186446	115560	zf-C2H2	ENSP00000379363;
ENSG00000169981	7584	zf-C2H2	ENSP00000379368;ENSP00000443714;
ENSG00000185219	353274	zf-C2H2	ENSP00000379387;ENSP00000413073;
ENSG00000083828	54807	zf-C2H2	ENSP00000379458;ENSP00000375583;
ENSG00000213762	7693	zf-C2H2	ENSP00000379464;
ENSG00000198346	126017	zf-C2H2	ENSP00000379684;
ENSG00000196417	91661	zf-C2H2	ENSP00000379689;
ENSG00000197497	79788	zf-C2H2	ENSP00000379702;ENSP00000469154;
ENSG00000166478	7702	zf-C2H2	ENSP00000379847;ENSP00000379843;ENSP00000432154;ENSP00000299606;ENSP00000379849;
ENSG00000126746	171017	zf-C2H2	ENSP00000380019;ENSP00000473311;ENSP00000348018;ENSP00000380017;ENSP00000321650;ENSP00000412911;ENSP00000399572;ENSP00000354592;ENSP00000380013;
ENSG00000019549	6591	zf-C2H2	ENSP00000380034;ENSP00000020945;
ENSG00000140987	54925	zf-C2H2	ENSP00000380061;ENSP00000391787;ENSP00000380057;ENSP00000302502;
ENSG00000147118	7569	zf-C2H2	ENSP00000380165;ENSP00000366142;ENSP00000306351;
ENSG00000140265	146050	zf-C2H2	ENSP00000380174;ENSP00000456883;ENSP00000380170;
ENSG00000164011	51058	zf-C2H2	ENSP00000380237;ENSP00000361584;ENSP00000361580;ENSP00000361586;ENSP00000361582;ENSP00000361585;ENSP00000361581;
ENSG00000147124	7592	zf-C2H2	ENSP00000380243;ENSP00000315173;ENSP00000366265;
ENSG00000213973	7652	zf-C2H2	ENSP00000380293;ENSP00000472969;
ENSG00000196109	163223	zf-C2H2	ENSP00000380310;
ENSG00000160321	7757	zf-C2H2	ENSP00000380315;
ENSG00000242852	163051	zf-C2H2	ENSP00000380840;
ENSG00000196605	162993	zf-C2H2	ENSP00000380999;ENSP00000465467;ENSP00000467891;
ENSG00000139154	121536	zf-C2H2	ENSP00000381840;ENSP00000354267;ENSP00000266508;ENSP00000437983;
ENSG00000005801	7748	zf-C2H2	ENSP00000382511;ENSP00000344483;ENSP00000346613;ENSP00000431937;ENSP00000387998;ENSP00000435828;ENSP00000005082;
ENSG00000180626	84622	zf-C2H2	ENSP00000382513;ENSP00000461032;
ENSG00000215343	728957	zf-C2H2	ENSP00000382957;
ENSG00000215356	100132396	zf-C2H2	ENSP00000382987;ENSP00000411618;
ENSG00000215372	100131980	zf-C2H2	ENSP00000383020;ENSP00000445477;
ENSG00000185252	7625	zf-C2H2	ENSP00000383301;ENSP00000385855;ENSP00000349098;
ENSG00000196172	148213	zf-C2H2	ENSP00000384000;ENSP00000378783;
ENSG00000061455	93166	zf-C2H2	ENSP00000384725;
ENSG00000176083	257101	zf-C2H2	ENSP00000384782;ENSP00000388792;ENSP00000344095;ENSP00000363320;
ENSG00000180884	126375	zf-C2H2	ENSP00000385099;ENSP00000474130;
ENSG00000204920	7711	zf-C2H2	ENSP00000385163;ENSP00000270014;ENSP00000465691;
ENSG00000164631	7559	zf-C2H2	ENSP00000385939;ENSP00000344745;ENSP00000384405;
ENSG00000172888	285268	zf-C2H2	ENSP00000386051;ENSP00000413236;ENSP00000340841;
ENSG00000221994	57232	zf-C2H2	ENSP00000386393;ENSP00000354683;ENSP00000393163;
ENSG00000243660	\N	zf-C2H2	ENSP00000388421;
ENSG00000198440	147949	zf-C2H2	ENSP00000388502;ENSP00000291598;
ENSG00000105136	79744	zf-C2H2	ENSP00000388864;ENSP00000390916;ENSP00000346136;ENSP00000414709;ENSP00000299860;ENSP00000221735;ENSP00000392129;
ENSG00000230797	404281	zf-C2H2	ENSP00000389381;
ENSG00000178917	285346	zf-C2H2	ENSP00000389841;
ENSG00000189164	84503	zf-C2H2	ENSP00000390179;
ENSG00000074047	2736	zf-C2H2	ENSP00000390436;ENSP00000312694;ENSP00000354586;
ENSG00000171163	55657	zf-C2H2	ENSP00000391200;ENSP00000431582;ENSP00000355425;ENSP00000390044;ENSP00000305483;ENSP00000355427;ENSP00000433522;
ENSG00000128000	163131	zf-C2H2	ENSP00000391641;ENSP00000221355;
ENSG00000223547	284391	zf-C2H2	ENSP00000392024;ENSP00000448588;
ENSG00000167635	7705	zf-C2H2	ENSP00000392095;ENSP00000400391;
ENSG00000147789	7553	zf-C2H2	ENSP00000393260;ENSP00000439424;ENSP00000432724;ENSP00000320627;
ENSG00000218497	7637	zf-C2H2	ENSP00000394086;
ENSG00000182111	441234	zf-C2H2	ENSP00000394248;
ENSG00000257591	90589	zf-C2H2	ENSP00000394380;ENSP00000438436;ENSP00000347977;
ENSG00000227858	346171	zf-C2H2	ENSP00000394744;
ENSG00000101493	9658	zf-C2H2	ENSP00000394757;ENSP00000446211;
ENSG00000181220	155061	zf-C2H2	ENSP00000395007;ENSP00000345140;
ENSG00000196345	55888	zf-C2H2	ENSP00000395524;ENSP00000405034;ENSP00000273320;
ENSG00000224689	729648	zf-C2H2	ENSP00000395629;
ENSG00000237440	100129842	zf-C2H2	ENSP00000395733;ENSP00000471784;
ENSG00000089335	55900	zf-C2H2	ENSP00000396379;ENSP00000421028;ENSP00000391067;ENSP00000405219;
ENSG00000170954	55786	zf-C2H2	ENSP00000396492;ENSP00000439435;ENSP00000395055;ENSP00000472911;ENSP00000243643;ENSP00000414601;ENSP00000388787;
ENSG00000143067	90874	zf-C2H2	ENSP00000396857;
ENSG00000145908	91975	zf-C2H2	ENSP00000397178;ENSP00000392593;ENSP00000377773;ENSP00000274599;
ENSG00000198538	7576	zf-C2H2	ENSP00000397693;ENSP00000444965;ENSP00000353410;ENSP00000375661;ENSP00000412143;
ENSG00000233831	282890	zf-C2H2	ENSP00000398440;
ENSG00000225351	282890	zf-C2H2	ENSP00000398983;
ENSG00000235178	282890	zf-C2H2	ENSP00000399157;
ENSG00000187801	65243	zf-C2H2	ENSP00000399664;ENSP00000354547;
ENSG00000234444	728927	zf-C2H2	ENSP00000400852;ENSP00000347210;
ENSG00000125846	7692	zf-C2H2	ENSP00000400897;ENSP00000439427;ENSP00000442978;ENSP00000385279;ENSP00000383945;ENSP00000366899;ENSP00000346090;
ENSG00000131845	57343	zf-C2H2	ENSP00000401642;ENSP00000375586;ENSP00000470319;ENSP00000282286;
ENSG00000178386	7766	zf-C2H2	ENSP00000401947;ENSP00000467647;
ENSG00000189180	7581	zf-C2H2	ENSP00000402467;ENSP00000304268;ENSP00000387713;ENSP00000363747;
ENSG00000198315	7745	zf-C2H2	ENSP00000402948;ENSP00000332750;
ENSG00000198429	7620	zf-C2H2	ENSP00000402985;
ENSG00000167394	79759	zf-C2H2	ENSP00000403975;ENSP00000440149;ENSP00000441349;ENSP00000300849;ENSP00000416853;ENSP00000442573;ENSP00000378434;
ENSG00000137185	7746	zf-C2H2	ENSP00000404074;ENSP00000436166;ENSP00000252207;ENSP00000433402;
ENSG00000196826	163051	zf-C2H2	ENSP00000404127;
ENSG00000235589	282890	zf-C2H2	ENSP00000405154;
ENSG00000170100	197320	zf-C2H2	ENSP00000405289;ENSP00000305203;
ENSG00000152475	116412	zf-C2H2	ENSP00000405699;ENSP00000471478;
ENSG00000010539	7752	zf-C2H2	ENSP00000405786;ENSP00000380080;ENSP00000395723;ENSP00000458508;ENSP00000380077;ENSP00000380079;
ENSG00000221923	400713	zf-C2H2	ENSP00000406318;
ENSG00000196653	91392	zf-C2H2	ENSP00000406469;ENSP00000397390;ENSP00000296091;
ENSG00000196724	147686	zf-C2H2	ENSP00000407039;ENSP00000468968;ENSP00000379451;ENSP00000471652;
ENSG00000119725	57862	zf-C2H2	ENSP00000407130;ENSP00000451748;ENSP00000451763;ENSP00000323293;ENSP00000334170;ENSP00000442228;
ENSG00000115568	7701	zf-C2H2	ENSP00000408643;ENSP00000398798;
ENSG00000164651	221833	zf-C2H2	ENSP00000408792;ENSP00000354482;
ENSG00000159882	7773	zf-C2H2	ENSP00000409318;
ENSG00000139651	283337	zf-C2H2	ENSP00000409463;
ENSG00000227124	100131827	zf-C2H2	ENSP00000409514;ENSP00000419377;ENSP00000383643;
ENSG00000176371	54993	zf-C2H2	ENSP00000410198;ENSP00000325123;ENSP00000445451;ENSP00000351257;ENSP00000441855;
ENSG00000213988	7643	zf-C2H2	ENSP00000410466;
ENSG00000204514	730051	zf-C2H2	ENSP00000410545;
ENSG00000171466	54811	zf-C2H2	ENSP00000410734;ENSP00000411784;ENSP00000445816;ENSP00000442614;ENSP00000464716;ENSP00000293648;ENSP00000440451;
ENSG00000204946	100289678	zf-C2H2	ENSP00000410890;
ENSG00000186026	342909	zf-C2H2	ENSP00000411032;
ENSG00000163067	7549	zf-C2H2	ENSP00000411051;ENSP00000406017;ENSP00000381178;ENSP00000295210;ENSP00000345392;
ENSG00000196466	90576	zf-C2H2	ENSP00000411084;ENSP00000415278;
ENSG00000063587	10838	zf-C2H2	ENSP00000411097;ENSP00000398977;ENSP00000359271;ENSP00000359269;
ENSG00000128610	389549	zf-C2H2	ENSP00000411145;ENSP00000332777;ENSP00000392727;
ENSG00000204524	390980	zf-C2H2	ENSP00000412999;ENSP00000365414;ENSP00000440067;
ENSG00000196081	\N	zf-C2H2	ENSP00000413411;
ENSG00000229676	57615	zf-C2H2	ENSP00000413660;
ENSG00000235109	64288	zf-C2H2	ENSP00000413705;ENSP00000345339;ENSP00000380050;ENSP00000390076;ENSP00000391235;ENSP00000402937;ENSP00000407529;
ENSG00000176472	284346	zf-C2H2	ENSP00000413956;ENSP00000471083;ENSP00000472578;ENSP00000315870;
ENSG00000164920	116039	zf-C2H2	ENSP00000414657;ENSP00000402862;ENSP00000297565;ENSP00000429910;ENSP00000430074;ENSP00000430780;ENSP00000430041;
ENSG00000234284	345462	zf-C2H2	ENSP00000414887;
ENSG00000141956	63977	zf-C2H2	ENSP00000415471;ENSP00000269844;ENSP00000431410;ENSP00000390245;ENSP00000396943;ENSP00000387958;ENSP00000408592;ENSP00000444044;ENSP00000381556;
ENSG00000124092	140690	zf-C2H2	ENSP00000415579;ENSP00000476398;ENSP00000476718;ENSP00000403369;ENSP00000477488;ENSP00000243914;ENSP00000399061;ENSP00000477412;ENSP00000476458;ENSP00000477165;ENSP00000415329;ENSP00000413713;ENSP00000360239;ENSP00000392034;ENSP00000439998;ENSP00000476783;ENSP00000476577;ENSP00000437999;ENSP00000409344;
ENSG00000223687	282890	zf-C2H2	ENSP00000415772;
ENSG00000186777	654254	zf-C2H2	ENSP00000415774;
ENSG00000158805	92822	zf-C2H2	ENSP00000415836;ENSP00000289816;ENSP00000415999;
ENSG00000178665	349075	zf-C2H2	ENSP00000416662;
ENSG00000197123	168417	zf-C2H2	ENSP00000416809;ENSP00000255746;
ENSG00000214022	29803	zf-C2H2	ENSP00000417291;ENSP00000428562;ENSP00000419789;ENSP00000407714;ENSP00000419872;ENSP00000445016;ENSP00000388287;ENSP00000380451;
ENSG00000102349	11279	zf-C2H2	ENSP00000417303;
ENSG00000198464	147657	zf-C2H2	ENSP00000417424;ENSP00000334164;ENSP00000471754;ENSP00000335670;
ENSG00000197362	136051	zf-C2H2	ENSP00000417470;ENSP00000404984;ENSP00000313516;
ENSG00000203326	\N	zf-C2H2	ENSP00000417696;ENSP00000419136;ENSP00000408929;
ENSG00000121864	51193	zf-C2H2	ENSP00000417740;ENSP00000418766;ENSP00000325634;ENSP00000419650;
ENSG00000085276	2122	zf-C2H2	ENSP00000417899;ENSP00000420072;ENSP00000376493;ENSP00000417506;ENSP00000417299;ENSP00000420048;ENSP00000394302;ENSP00000419770;ENSP00000420466;ENSP00000419757;ENSP00000419995;ENSP00000264674;ENSP00000417922;
ENSG00000204644	346171	zf-C2H2	ENSP00000418259;ENSP00000366080;ENSP00000366078;
ENSG00000153266	55079	zf-C2H2	ENSP00000418589;ENSP00000418804;ENSP00000283268;
ENSG00000198039	10793	zf-C2H2	ENSP00000418719;ENSP00000324518;
ENSG00000181315	79692	zf-C2H2	ENSP00000418897;ENSP00000419728;
ENSG00000197343	79027	zf-C2H2	ENSP00000419135;ENSP00000377718;ENSP00000393876;ENSP00000252713;
ENSG00000196597	158431	zf-C2H2	ENSP00000419397;ENSP00000440624;ENSP00000418686;
ENSG00000067082	1316	zf-C2H2	ENSP00000419923;
ENSG00000179909	7710	zf-C2H2	ENSP00000421258;ENSP00000469633;ENSP00000442370;
ENSG00000151612	152485	zf-C2H2	ENSP00000421863;ENSP00000423130;ENSP00000368761;ENSP00000424541;
ENSG00000171161	79894	zf-C2H2	ENSP00000421915;ENSP00000427021;ENSP00000426199;
ENSG00000196670	643836	zf-C2H2	ENSP00000423820;ENSP00000352053;ENSP00000422987;ENSP00000426193;
ENSG00000152784	56978	zf-C2H2	ENSP00000423985;ENSP00000406998;ENSP00000339764;
ENSG00000179059	132625	zf-C2H2	ENSP00000424662;ENSP00000317686;
ENSG00000185869	374899	zf-C2H2	ENSP00000428679;ENSP00000429266;
ENSG00000182903	170960	zf-C2H2	ENSP00000428878;ENSP00000340524;
ENSG00000264668	286128	zf-C2H2	ENSP00000428966;
ENSG00000251192	641339	zf-C2H2	ENSP00000429148;ENSP00000428248;
ENSG00000254004	339324	zf-C2H2	ENSP00000429803;ENSP00000465834;ENSP00000464964;ENSP00000467219;
ENSG00000181638	286128	zf-C2H2	ENSP00000430465;ENSP00000327427;
ENSG00000177873	285267	zf-C2H2	ENSP00000430705;ENSP00000397232;ENSP00000388710;ENSP00000411132;ENSP00000322529;ENSP00000428004;ENSP00000398024;
ENSG00000250571	2738	zf-C2H2	ENSP00000430987;ENSP00000345024;
ENSG00000181007	284406	zf-C2H2	ENSP00000431265;ENSP00000446080;
ENSG00000245680	92285	zf-C2H2	ENSP00000433773;ENSP00000436774;ENSP00000442139;
ENSG00000197363	340385	zf-C2H2	ENSP00000435166;ENSP00000436103;ENSP00000353058;ENSP00000432025;
ENSG00000204532	\N	zf-C2H2	ENSP00000435234;ENSP00000365443;
ENSG00000174963	84107	zf-C2H2	ENSP00000435509;ENSP00000420775;ENSP00000418277;ENSP00000420627;ENSP00000372553;ENSP00000397695;ENSP00000417855;
ENSG00000214029	101060200	zf-C2H2	ENSP00000437590;ENSP00000380480;
ENSG00000167528	121274	zf-C2H2	ENSP00000437832;ENSP00000449974;ENSP00000301042;ENSP00000394627;
ENSG00000197054	284390	zf-C2H2	ENSP00000438117;ENSP00000402017;ENSP00000446166;ENSP00000369774;
ENSG00000197024	57541	zf-C2H2	ENSP00000439340;ENSP00000419391;ENSP00000389972;ENSP00000416751;ENSP00000338984;ENSP00000418564;ENSP00000420418;
ENSG00000124496	55809	zf-C2H2	ENSP00000439689;ENSP00000346285;ENSP00000362013;
ENSG00000129911	83855	zf-C2H2	ENSP00000439973;ENSP00000250916;
ENSG00000196418	7678	zf-C2H2	ENSP00000440365;ENSP00000340749;
ENSG00000181450	339500	zf-C2H2	ENSP00000440403;ENSP00000344828;ENSP00000394651;
ENSG00000197302	124411	zf-C2H2	ENSP00000440701;
ENSG00000005889	7543	zf-C2H2	ENSP00000441382;ENSP00000368475;ENSP00000438233;ENSP00000368486;ENSP00000343384;ENSP00000304985;
ENSG00000179195	144348	zf-C2H2	ENSP00000441405;ENSP00000337320;ENSP00000440645;ENSP00000376205;
ENSG00000176293	7694	zf-C2H2	ENSP00000441410;ENSP00000427691;ENSP00000369437;ENSP00000422074;ENSP00000444828;ENSP00000321406;
ENSG00000168813	22847	zf-C2H2	ENSP00000441549;ENSP00000312277;ENSP00000348162;
ENSG00000256463	27164	zf-C2H2	ENSP00000441823;ENSP00000439975;ENSP00000461451;ENSP00000458360;
ENSG00000189042	163081	zf-C2H2	ENSP00000441838;ENSP00000353957;ENSP00000467712;ENSP00000467379;ENSP00000376003;
ENSG00000062370	7771	zf-C2H2	ENSP00000441990;ENSP00000337081;ENSP00000346305;
ENSG00000198580	\N	zf-C2H2	ENSP00000441995;ENSP00000400386;ENSP00000407971;ENSP00000443615;ENSP00000404871;
ENSG00000170374	121340	zf-C2H2	ENSP00000443827;ENSP00000441367;ENSP00000302812;
ENSG00000090612	10795	zf-C2H2	ENSP00000444412;ENSP00000445713;ENSP00000228289;
ENSG00000127903	90485	zf-C2H2	ENSP00000444747;
ENSG00000083812	25799	zf-C2H2	ENSP00000444812;ENSP00000196482;ENSP00000439588;ENSP00000471778;
ENSG00000270011	100529215	zf-C2H2	ENSP00000445323;
