Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSMUSG00000074165	67607	zf-C2H2	ENSMUSP00000096108;ENSMUSP00000097847;ENSMUSP00000035499;ENSMUSP00000132848;ENSMUSP00000116050;
ENSMUSG00000074166	101835	zf-C2H2	ENSMUSP00000096109;
ENSMUSG00000074194	244556	zf-C2H2	ENSMUSP00000096150;
ENSMUSG00000074220	233060	zf-C2H2	ENSMUSP00000096196;
ENSMUSG00000071064	622675	zf-C2H2	ENSMUSP00000096214;ENSMUSP00000085238;ENSMUSP00000120913;ENSMUSP00000113199;ENSMUSP00000114208;ENSMUSP00000120562;
ENSMUSG00000070709	73430	zf-C2H2	ENSMUSP00000096238;
ENSMUSG00000030386	67370	zf-C2H2	ENSMUSP00000096421;ENSMUSP00000122197;
ENSMUSG00000096910	100043468	zf-C2H2	ENSMUSP00000097011;
ENSMUSG00000074837	\N	zf-C2H2	ENSMUSP00000097015;
ENSMUSG00000094076	100233208	zf-C2H2	ENSMUSP00000097038;
ENSMUSG00000074867	630579	zf-C2H2	ENSMUSP00000097048;
ENSMUSG00000075040	381410	zf-C2H2	ENSMUSP00000097301;ENSMUSP00000106965;
ENSMUSG00000075304	64406	zf-C2H2	ENSMUSP00000097620;
ENSMUSG00000045466	101197	zf-C2H2	ENSMUSP00000098989;
ENSMUSG00000074865	77117	zf-C2H2	ENSMUSP00000099083;ENSMUSP00000080837;
ENSMUSG00000073176	78619	zf-C2H2	ENSMUSP00000099096;
ENSMUSG00000073209	619665	zf-C2H2	ENSMUSP00000099122;
ENSMUSG00000017667	228876	zf-C2H2	ENSMUSP00000099373;
ENSMUSG00000018168	22780	zf-C2H2	ENSMUSP00000099430;
ENSMUSG00000027109	20687	zf-C2H2	ENSMUSP00000099750;ENSMUSP00000065807;
ENSMUSG00000037001	22698	zf-C2H2	ENSMUSP00000099764;
ENSMUSG00000028487	242509	zf-C2H2	ENSMUSP00000099884;ENSMUSP00000135778;ENSMUSP00000135375;ENSMUSP00000102816;
ENSMUSG00000073062	668166	zf-C2H2	ENSMUSP00000100524;
ENSMUSG00000061371	408062	zf-C2H2	ENSMUSP00000100950;
ENSMUSG00000078435	216177	zf-C2H2	ENSMUSP00000100951;
ENSMUSG00000096856	100233208	zf-C2H2	ENSMUSP00000100952;
ENSMUSG00000039410	70673	zf-C2H2	ENSMUSP00000101263;ENSMUSP00000101261;ENSMUSP00000101262;ENSMUSP00000095365;ENSMUSP00000064546;ENSMUSP00000030902;
ENSMUSG00000059423	242747	zf-C2H2	ENSMUSP00000101343;
ENSMUSG00000066000	112422	zf-C2H2	ENSMUSP00000101345;ENSMUSP00000038153;
ENSMUSG00000078496	195531	zf-C2H2	ENSMUSP00000101346;ENSMUSP00000068021;
ENSMUSG00000070605	433791	zf-C2H2	ENSMUSP00000101359;
ENSMUSG00000056300	100041433	zf-C2H2	ENSMUSP00000101361;ENSMUSP00000136739;
ENSMUSG00000058186	100041379	zf-C2H2	ENSMUSP00000101364;ENSMUSP00000137589;
ENSMUSG00000078502	433801	zf-C2H2	ENSMUSP00000101365;ENSMUSP00000112918;ENSMUSP00000095402;
ENSMUSG00000078503	\N	zf-C2H2	ENSMUSP00000101368;ENSMUSP00000101367;
ENSMUSG00000057637	110593	zf-C2H2	ENSMUSP00000101404;
ENSMUSG00000049410	\N	zf-C2H2	ENSMUSP00000101508;
ENSMUSG00000078546	70081	zf-C2H2	ENSMUSP00000101647;
ENSMUSG00000028799	230761	zf-C2H2	ENSMUSP00000101686;ENSMUSP00000065733;ENSMUSP00000128499;
ENSMUSG00000028890	17764	zf-C2H2	ENSMUSP00000101799;ENSMUSP00000030723;
ENSMUSG00000064141	381549	zf-C2H2	ENSMUSP00000101887;ENSMUSP00000101888;
ENSMUSG00000045251	69234	zf-C2H2	ENSMUSP00000101907;ENSMUSP00000119731;
ENSMUSG00000028634	16656	zf-C2H2	ENSMUSP00000101914;ENSMUSP00000130249;
ENSMUSG00000045598	233887	zf-C2H2	ENSMUSP00000101919;ENSMUSP00000060967;
ENSMUSG00000070902	236537	zf-C2H2	ENSMUSP00000102746;ENSMUSP00000079383;
ENSMUSG00000005621	233410	zf-C2H2	ENSMUSP00000102976;
ENSMUSG00000028358	72701	zf-C2H2	ENSMUSP00000103038;ENSMUSP00000069275;
ENSMUSG00000038630	100041581	zf-C2H2	ENSMUSP00000103178;
ENSMUSG00000003032	16600	zf-C2H2	ENSMUSP00000103245;
ENSMUSG00000018678	78912	zf-C2H2	ENSMUSP00000103252;ENSMUSP00000103250;ENSMUSP00000103249;ENSMUSP00000051403;
ENSMUSG00000075595	268469	zf-C2H2	ENSMUSP00000103345;ENSMUSP00000089153;ENSMUSP00000122280;ENSMUSP00000115393;
ENSMUSG00000056592	210104	zf-C2H2	ENSMUSP00000103606;ENSMUSP00000005597;
ENSMUSG00000094942	100041979	zf-C2H2	ENSMUSP00000103623;
ENSMUSG00000069727	434179	zf-C2H2	ENSMUSP00000103626;
ENSMUSG00000095193	100044193	zf-C2H2	ENSMUSP00000103642;
ENSMUSG00000068959	70227	zf-C2H2	ENSMUSP00000103650;
ENSMUSG00000059975	72723	zf-C2H2	ENSMUSP00000103840;ENSMUSP00000032797;
ENSMUSG00000078779	22717	zf-C2H2	ENSMUSP00000103968;
ENSMUSG00000037640	22718	zf-C2H2	ENSMUSP00000103973;ENSMUSP00000036627;ENSMUSP00000132607;
ENSMUSG00000074282	22756	zf-C2H2	ENSMUSP00000104075;ENSMUSP00000032673;
ENSMUSG00000011267	63872	zf-C2H2	ENSMUSP00000104093;
ENSMUSG00000078796	666528	zf-C2H2	ENSMUSP00000104149;
ENSMUSG00000055150	330463	zf-C2H2	ENSMUSP00000104199;ENSMUSP00000083503;
ENSMUSG00000044876	72667	zf-C2H2	ENSMUSP00000104207;ENSMUSP00000050797;ENSMUSP00000104206;
ENSMUSG00000078861	353208	zf-C2H2	ENSMUSP00000104552;
ENSMUSG00000074519	626848	zf-C2H2	ENSMUSP00000104554;
ENSMUSG00000078862	665211	zf-C2H2	ENSMUSP00000104558;ENSMUSP00000137615;
ENSMUSG00000095362	329575	zf-C2H2	ENSMUSP00000104567;
ENSMUSG00000078865	\N	zf-C2H2	ENSMUSP00000104573;
ENSMUSG00000094786	\N	zf-C2H2	ENSMUSP00000104575;
ENSMUSG00000089756	667962	zf-C2H2	ENSMUSP00000104577;
ENSMUSG00000078866	628308	zf-C2H2	ENSMUSP00000104580;
ENSMUSG00000078868	\N	zf-C2H2	ENSMUSP00000104587;
ENSMUSG00000078895	\N	zf-C2H2	ENSMUSP00000104589;
ENSMUSG00000078869	100045326	zf-C2H2	ENSMUSP00000104591;
ENSMUSG00000078872	\N	zf-C2H2	ENSMUSP00000104598;ENSMUSP00000119549;
ENSMUSG00000078878	100043387	zf-C2H2	ENSMUSP00000104609;ENSMUSP00000104611;
ENSMUSG00000078879	100503949	zf-C2H2	ENSMUSP00000104613;
ENSMUSG00000078880	100043381	zf-C2H2	ENSMUSP00000104618;
ENSMUSG00000078896	\N	zf-C2H2	ENSMUSP00000104630;
ENSMUSG00000078886	\N	zf-C2H2	ENSMUSP00000104636;
ENSMUSG00000078887	626832	zf-C2H2	ENSMUSP00000104640;
ENSMUSG00000078897	100043915	zf-C2H2	ENSMUSP00000104673;ENSMUSP00000104674;
ENSMUSG00000078898	\N	zf-C2H2	ENSMUSP00000104675;
ENSMUSG00000095648	\N	zf-C2H2	ENSMUSP00000104677;
ENSMUSG00000078902	\N	zf-C2H2	ENSMUSP00000104682;
ENSMUSG00000078903	665001	zf-C2H2	ENSMUSP00000104686;ENSMUSP00000104684;ENSMUSP00000127636;
ENSMUSG00000090093	\N	zf-C2H2	ENSMUSP00000104688;ENSMUSP00000104557;
ENSMUSG00000078906	\N	zf-C2H2	ENSMUSP00000104698;
ENSMUSG00000020364	21408	zf-C2H2	ENSMUSP00000104747;ENSMUSP00000104750;ENSMUSP00000020628;ENSMUSP00000099827;
ENSMUSG00000020335	27274	zf-C2H2	ENSMUSP00000104752;ENSMUSP00000127671;
ENSMUSG00000049321	22678	zf-C2H2	ENSMUSP00000104757;ENSMUSP00000112079;ENSMUSP00000104756;
ENSMUSG00000044296	214779	zf-C2H2	ENSMUSP00000104762;ENSMUSP00000061782;ENSMUSP00000104761;
ENSMUSG00000044807	30944	zf-C2H2	ENSMUSP00000104763;ENSMUSP00000000632;
ENSMUSG00000052056	228913	zf-C2H2	ENSMUSP00000104783;ENSMUSP00000067334;
ENSMUSG00000047907	228911	zf-C2H2	ENSMUSP00000104787;ENSMUSP00000104785;
ENSMUSG00000046311	22720	zf-C2H2	ENSMUSP00000104821;ENSMUSP00000117774;ENSMUSP00000104820;ENSMUSP00000137583;ENSMUSP00000116045;ENSMUSP00000056226;
ENSMUSG00000000861	14025	zf-C2H2	ENSMUSP00000105140;ENSMUSP00000000881;
ENSMUSG00000045333	94187	zf-C2H2	ENSMUSP00000105282;ENSMUSP00000134103;ENSMUSP00000129724;ENSMUSP00000052379;ENSMUSP00000134575;
ENSMUSG00000078994	72807	zf-C2H2	ENSMUSP00000105354;
ENSMUSG00000057842	218314	zf-C2H2	ENSMUSP00000105357;ENSMUSP00000127010;ENSMUSP00000126862;ENSMUSP00000129905;
ENSMUSG00000058883	432769	zf-C2H2	ENSMUSP00000105365;ENSMUSP00000089112;ENSMUSP00000105364;
ENSMUSG00000074731	545471	zf-C2H2	ENSMUSP00000105540;
ENSMUSG00000068130	668923	zf-C2H2	ENSMUSP00000105542;
ENSMUSG00000079008	100216455	zf-C2H2	ENSMUSP00000105548;
ENSMUSG00000079009	100271882	zf-C2H2	ENSMUSP00000105555;ENSMUSP00000105552;
ENSMUSG00000052446	234413	zf-C2H2	ENSMUSP00000105623;ENSMUSP00000122942;ENSMUSP00000122589;
ENSMUSG00000089857	382019	zf-C2H2	ENSMUSP00000105629;
ENSMUSG00000090744	\N	zf-C2H2	ENSMUSP00000105843;ENSMUSP00000073117;
ENSMUSG00000059897	234358	zf-C2H2	ENSMUSP00000105845;
ENSMUSG00000034800	72180	zf-C2H2	ENSMUSP00000105995;ENSMUSP00000076637;ENSMUSP00000132820;ENSMUSP00000105997;
ENSMUSG00000022228	432731	zf-C2H2	ENSMUSP00000106111;ENSMUSP00000032820;
ENSMUSG00000021318	14634	zf-C2H2	ENSMUSP00000106137;ENSMUSP00000115989;
ENSMUSG00000058291	24135	zf-C2H2	ENSMUSP00000106530;ENSMUSP00000069615;ENSMUSP00000083013;
ENSMUSG00000079215	269704	zf-C2H2	ENSMUSP00000107048;
ENSMUSG00000038346	269800	zf-C2H2	ENSMUSP00000108046;ENSMUSP00000086354;ENSMUSP00000037986;ENSMUSP00000108047;ENSMUSP00000108044;ENSMUSP00000108043;ENSMUSP00000081296;ENSMUSP00000085648;
ENSMUSG00000023284	675812	zf-C2H2	ENSMUSP00000108147;ENSMUSP00000083891;
ENSMUSG00000066613	69504	zf-C2H2	ENSMUSP00000108159;ENSMUSP00000108155;ENSMUSP00000119843;ENSMUSP00000121749;
ENSMUSG00000090015	100642166	zf-C2H2	ENSMUSP00000108163;
ENSMUSG00000072762	\N	zf-C2H2	ENSMUSP00000108166;
ENSMUSG00000041649	245671	zf-C2H2	ENSMUSP00000108193;ENSMUSP00000044317;
ENSMUSG00000059689	232337	zf-C2H2	ENSMUSP00000108481;ENSMUSP00000038084;ENSMUSP00000115733;ENSMUSP00000108482;ENSMUSP00000130144;ENSMUSP00000120884;ENSMUSP00000123106;
ENSMUSG00000035456	77630	zf-C2H2	ENSMUSP00000108583;
ENSMUSG00000025529	245595	zf-C2H2	ENSMUSP00000109036;ENSMUSP00000071717;
ENSMUSG00000079466	381359	zf-C2H2	ENSMUSP00000109098;
ENSMUSG00000068551	68910	zf-C2H2	ENSMUSP00000110207;ENSMUSP00000110208;
ENSMUSG00000071477	72306	zf-C2H2	ENSMUSP00000110230;ENSMUSP00000093637;
ENSMUSG00000043059	101023	zf-C2H2	ENSMUSP00000110238;ENSMUSP00000031562;
ENSMUSG00000039841	627049	zf-C2H2	ENSMUSP00000110975;ENSMUSP00000039222;ENSMUSP00000110976;
ENSMUSG00000054737	319535	zf-C2H2	ENSMUSP00000110990;ENSMUSP00000110989;ENSMUSP00000045005;
ENSMUSG00000062012	22654	zf-C2H2	ENSMUSP00000111178;ENSMUSP00000054595;
ENSMUSG00000033972	319615	zf-C2H2	ENSMUSP00000111197;
ENSMUSG00000058192	244721	zf-C2H2	ENSMUSP00000111219;ENSMUSP00000051593;
ENSMUSG00000000103	22768	zf-C2H2	ENSMUSP00000111557;
ENSMUSG00000074406	232816	zf-C2H2	ENSMUSP00000112058;
ENSMUSG00000021327	72739	zf-C2H2	ENSMUSP00000112135;ENSMUSP00000068424;
ENSMUSG00000078881	668039	zf-C2H2	ENSMUSP00000112478;
ENSMUSG00000057093	112415	zf-C2H2	ENSMUSP00000112494;ENSMUSP00000075755;
ENSMUSG00000051037	218311	zf-C2H2	ENSMUSP00000112546;ENSMUSP00000113356;
ENSMUSG00000019817	22634	zf-C2H2	ENSMUSP00000112847;ENSMUSP00000113710;ENSMUSP00000117321;ENSMUSP00000112889;
ENSMUSG00000066880	170938	zf-C2H2	ENSMUSP00000112926;ENSMUSP00000120213;
ENSMUSG00000071266	74149	zf-C2H2	ENSMUSP00000113244;ENSMUSP00000086141;ENSMUSP00000132940;
ENSMUSG00000052751	58887	zf-C2H2	ENSMUSP00000113548;ENSMUSP00000009420;ENSMUSP00000132365;ENSMUSP00000118890;ENSMUSP00000121975;
ENSMUSG00000062518	100503584	zf-C2H2	ENSMUSP00000113561;
ENSMUSG00000078899	\N	zf-C2H2	ENSMUSP00000113670;ENSMUSP00000104678;
ENSMUSG00000046897	68744	zf-C2H2	ENSMUSP00000113770;ENSMUSP00000113281;ENSMUSP00000112985;
ENSMUSG00000074862	268319	zf-C2H2	ENSMUSP00000113938;ENSMUSP00000113471;ENSMUSP00000113598;ENSMUSP00000097041;
ENSMUSG00000078495	100041677	zf-C2H2	ENSMUSP00000114023;ENSMUSP00000101360;
ENSMUSG00000078497	\N	zf-C2H2	ENSMUSP00000114248;
ENSMUSG00000095990	22759	zf-C2H2	ENSMUSP00000114301;
ENSMUSG00000005267	170740	zf-C2H2	ENSMUSP00000114531;ENSMUSP00000005399;
ENSMUSG00000078870	\N	zf-C2H2	ENSMUSP00000114668;
ENSMUSG00000060397	243833	zf-C2H2	ENSMUSP00000115378;
ENSMUSG00000039087	68750	zf-C2H2	ENSMUSP00000115599;ENSMUSP00000049265;ENSMUSP00000105866;ENSMUSP00000124802;ENSMUSP00000105867;ENSMUSP00000121211;
ENSMUSG00000000823	269401	zf-C2H2	ENSMUSP00000115601;ENSMUSP00000104417;
ENSMUSG00000078500	\N	zf-C2H2	ENSMUSP00000116281;ENSMUSP00000130542;
ENSMUSG00000078867	\N	zf-C2H2	ENSMUSP00000116617;
ENSMUSG00000072915	\N	zf-C2H2	ENSMUSP00000117644;ENSMUSP00000091282;
ENSMUSG00000016458	22431	zf-C2H2	ENSMUSP00000117891;ENSMUSP00000120054;ENSMUSP00000120702;ENSMUSP00000106728;ENSMUSP00000123592;ENSMUSP00000106727;
ENSMUSG00000048410	240476	zf-C2H2	ENSMUSP00000118361;
ENSMUSG00000074221	243905	zf-C2H2	ENSMUSP00000118387;ENSMUSP00000073930;ENSMUSP00000137438;ENSMUSP00000118823;
ENSMUSG00000054272	245109	zf-C2H2	ENSMUSP00000118506;
ENSMUSG00000078875	627901	zf-C2H2	ENSMUSP00000118666;
ENSMUSG00000067424	240068	zf-C2H2	ENSMUSP00000118809;ENSMUSP00000121678;
ENSMUSG00000092260	620419	zf-C2H2	ENSMUSP00000119087;
ENSMUSG00000021514	170936	zf-C2H2	ENSMUSP00000119114;
ENSMUSG00000078877	100039123	zf-C2H2	ENSMUSP00000119262;
ENSMUSG00000016503	66596	zf-C2H2	ENSMUSP00000119607;ENSMUSP00000115824;
ENSMUSG00000034429	69020	zf-C2H2	ENSMUSP00000119705;ENSMUSP00000105592;ENSMUSP00000105593;
ENSMUSG00000043090	330788	zf-C2H2	ENSMUSP00000119781;
ENSMUSG00000070828	665902	zf-C2H2	ENSMUSP00000120149;ENSMUSP00000089014;
ENSMUSG00000078498	\N	zf-C2H2	ENSMUSP00000120413;ENSMUSP00000127018;
ENSMUSG00000058331	22746	zf-C2H2	ENSMUSP00000121202;ENSMUSP00000089105;
ENSMUSG00000048280	408068	zf-C2H2	ENSMUSP00000121275;ENSMUSP00000135050;
ENSMUSG00000044501	224598	zf-C2H2	ENSMUSP00000121288;ENSMUSP00000113532;ENSMUSP00000072298;ENSMUSP00000086143;
ENSMUSG00000063245	\N	zf-C2H2	ENSMUSP00000121301;
ENSMUSG00000049532	50524	zf-C2H2	ENSMUSP00000122976;ENSMUSP00000056401;
ENSMUSG00000096696	449000	zf-C2H2	ENSMUSP00000123102;
ENSMUSG00000092544	\N	zf-C2H2	ENSMUSP00000123252;
ENSMUSG00000072623	22750	zf-C2H2	ENSMUSP00000123810;
ENSMUSG00000062040	22689	zf-C2H2	ENSMUSP00000123953;ENSMUSP00000054012;ENSMUSP00000124684;ENSMUSP00000125232;ENSMUSP00000127677;
ENSMUSG00000051550	68490	zf-C2H2	ENSMUSP00000123963;ENSMUSP00000104212;ENSMUSP00000124074;
ENSMUSG00000063108	22688	zf-C2H2	ENSMUSP00000124075;
ENSMUSG00000059142	240041	zf-C2H2	ENSMUSP00000124123;ENSMUSP00000086074;
ENSMUSG00000047003	22701	zf-C2H2	ENSMUSP00000124626;ENSMUSP00000056510;ENSMUSP00000124887;
ENSMUSG00000052942	226075	zf-C2H2	ENSMUSP00000124635;ENSMUSP00000108231;
ENSMUSG00000022335	380993	zf-C2H2	ENSMUSP00000125257;ENSMUSP00000124974;ENSMUSP00000125732;ENSMUSP00000124420;
ENSMUSG00000032425	71640	zf-C2H2	ENSMUSP00000125325;ENSMUSP00000125017;
ENSMUSG00000046658	54201	zf-C2H2	ENSMUSP00000125416;ENSMUSP00000059418;
ENSMUSG00000052909	\N	zf-C2H2	ENSMUSP00000125787;
ENSMUSG00000095936	665848	zf-C2H2	ENSMUSP00000125906;
ENSMUSG00000050619	99334	zf-C2H2	ENSMUSP00000125987;ENSMUSP00000106289;
ENSMUSG00000024050	22404	zf-C2H2	ENSMUSP00000126253;ENSMUSP00000069443;ENSMUSP00000084993;
ENSMUSG00000078580	101604	zf-C2H2	ENSMUSP00000126288;
ENSMUSG00000022811	22661	zf-C2H2	ENSMUSP00000126338;ENSMUSP00000087106;
ENSMUSG00000091347	\N	zf-C2H2	ENSMUSP00000126511;
ENSMUSG00000091183	380850	zf-C2H2	ENSMUSP00000126604;
ENSMUSG00000058881	329003	zf-C2H2	ENSMUSP00000126629;ENSMUSP00000071216;
ENSMUSG00000074887	100170401	zf-C2H2	ENSMUSP00000126635;
ENSMUSG00000090641	78251	zf-C2H2	ENSMUSP00000126665;
ENSMUSG00000059475	235028	zf-C2H2	ENSMUSP00000127045;ENSMUSP00000126446;ENSMUSP00000129727;ENSMUSP00000079250;ENSMUSP00000130945;ENSMUSP00000111224;
ENSMUSG00000024298	208292	zf-C2H2	ENSMUSP00000127178;ENSMUSP00000050501;
ENSMUSG00000095339	665780	zf-C2H2	ENSMUSP00000127301;
ENSMUSG00000091474	\N	zf-C2H2	ENSMUSP00000127760;
ENSMUSG00000026815	14582	zf-C2H2	ENSMUSP00000128052;ENSMUSP00000028156;
ENSMUSG00000091594	100045125	zf-C2H2	ENSMUSP00000128086;
ENSMUSG00000090963	\N	zf-C2H2	ENSMUSP00000128849;
ENSMUSG00000007812	72611	zf-C2H2	ENSMUSP00000128969;
ENSMUSG00000029178	16599	zf-C2H2	ENSMUSP00000129363;ENSMUSP00000128429;
ENSMUSG00000087598	56707	zf-C2H2	ENSMUSP00000129484;ENSMUSP00000083169;ENSMUSP00000083174;
ENSMUSG00000091764	636741	zf-C2H2	ENSMUSP00000129822;
ENSMUSG00000095206	\N	zf-C2H2	ENSMUSP00000129975;
ENSMUSG00000033883	241944	zf-C2H2	ENSMUSP00000131779;
ENSMUSG00000073427	\N	zf-C2H2	ENSMUSP00000131819;
ENSMUSG00000051977	213389	zf-C2H2	ENSMUSP00000131871;
ENSMUSG00000037243	103836	zf-C2H2	ENSMUSP00000131896;ENSMUSP00000126674;
ENSMUSG00000061898	57782	zf-C2H2	ENSMUSP00000132239;ENSMUSP00000059273;ENSMUSP00000133089;ENSMUSP00000128731;
ENSMUSG00000090659	72958	zf-C2H2	ENSMUSP00000132282;
ENSMUSG00000071291	238693	zf-C2H2	ENSMUSP00000132285;ENSMUSP00000075487;ENSMUSP00000089108;ENSMUSP00000129177;
ENSMUSG00000074500	72230	zf-C2H2	ENSMUSP00000132305;
ENSMUSG00000048897	209225	zf-C2H2	ENSMUSP00000132361;ENSMUSP00000050577;ENSMUSP00000129357;
ENSMUSG00000001280	20683	zf-C2H2	ENSMUSP00000132401;ENSMUSP00000130747;ENSMUSP00000001326;
ENSMUSG00000044519	382867	zf-C2H2	ENSMUSP00000132436;
ENSMUSG00000055240	22643	zf-C2H2	ENSMUSP00000132508;
ENSMUSG00000050605	22719	zf-C2H2	ENSMUSP00000132551;ENSMUSP00000076954;
ENSMUSG00000023882	22712	zf-C2H2	ENSMUSP00000132983;ENSMUSP00000007884;
ENSMUSG00000022987	239652	zf-C2H2	ENSMUSP00000133212;ENSMUSP00000023722;
ENSMUSG00000036972	22774	zf-C2H2	ENSMUSP00000133795;ENSMUSP00000069568;ENSMUSP00000133958;ENSMUSP00000082339;ENSMUSP00000134053;
ENSMUSG00000092416	434178	zf-C2H2	ENSMUSP00000133899;
ENSMUSG00000092225	100039706	zf-C2H2	ENSMUSP00000133949;
ENSMUSG00000060510	77519	zf-C2H2	ENSMUSP00000134217;ENSMUSP00000066012;
ENSMUSG00000074832	76803	zf-C2H2	ENSMUSP00000134352;
ENSMUSG00000092335	\N	zf-C2H2	ENSMUSP00000134517;
ENSMUSG00000027684	14013	zf-C2H2	ENSMUSP00000134626;ENSMUSP00000134278;ENSMUSP00000133310;ENSMUSP00000133410;ENSMUSP00000103905;ENSMUSP00000134303;ENSMUSP00000134117;ENSMUSP00000128563;ENSMUSP00000103906;
ENSMUSG00000043456	243937	zf-C2H2	ENSMUSP00000134778;ENSMUSP00000135068;ENSMUSP00000135681;ENSMUSP00000058468;
ENSMUSG00000026872	24136	zf-C2H2	ENSMUSP00000134849;ENSMUSP00000069685;ENSMUSP00000028229;ENSMUSP00000134747;ENSMUSP00000135393;ENSMUSP00000076111;
ENSMUSG00000029275	14581	zf-C2H2	ENSMUSP00000135039;ENSMUSP00000137229;ENSMUSP00000135884;ENSMUSP00000134960;
ENSMUSG00000006720	193452	zf-C2H2	ENSMUSP00000135173;ENSMUSP00000006903;ENSMUSP00000100043;
ENSMUSG00000050954	67911	zf-C2H2	ENSMUSP00000135414;ENSMUSP00000105737;
ENSMUSG00000086147	100861620	zf-C2H2	ENSMUSP00000135720;
ENSMUSG00000095993	\N	zf-C2H2	ENSMUSP00000136027;
ENSMUSG00000074472	619310	zf-C2H2	ENSMUSP00000136074;ENSMUSP00000089089;
ENSMUSG00000096433	240038	zf-C2H2	ENSMUSP00000136105;
ENSMUSG00000095325	240066	zf-C2H2	ENSMUSP00000136197;
ENSMUSG00000095253	240064	zf-C2H2	ENSMUSP00000136298;
ENSMUSG00000050064	242109	zf-C2H2	ENSMUSP00000136417;ENSMUSP00000056979;
ENSMUSG00000095545	\N	zf-C2H2	ENSMUSP00000136479;
ENSMUSG00000094475	\N	zf-C2H2	ENSMUSP00000136499;
ENSMUSG00000095199	100303732	zf-C2H2	ENSMUSP00000136521;
ENSMUSG00000045252	232976	zf-C2H2	ENSMUSP00000136547;ENSMUSP00000057817;
ENSMUSG00000069476	327963	zf-C2H2	ENSMUSP00000136549;
ENSMUSG00000078864	626802	zf-C2H2	ENSMUSP00000136870;ENSMUSP00000104570;
ENSMUSG00000038895	319601	zf-C2H2	ENSMUSP00000137064;ENSMUSP00000045895;
ENSMUSG00000096734	\N	zf-C2H2	ENSMUSP00000137150;
ENSMUSG00000096916	100043772	zf-C2H2	ENSMUSP00000137192;
ENSMUSG00000074829	630836	zf-C2H2	ENSMUSP00000137258;ENSMUSP00000071269;
ENSMUSG00000093910	330230	zf-C2H2	ENSMUSP00000137494;
ENSMUSG00000073197	236366	zf-C2H2	ENSMUSP00000137525;ENSMUSP00000099112;
ENSMUSG00000094932	\N	zf-C2H2	ENSMUSP00000137539;
ENSMUSG00000030446	212569	zf-C2H2	ENSMUSP00000137903;ENSMUSP00000012725;
ENSMUSG00000095432	212276	zf-C2H2	ENSMUSP00000137928;
ENSMUSG00000097333	170763	zf-C2H2	ENSMUSP00000138087;
ENSMUSG00000061544	381067	zf-C2H2	ENSMUSP00000138107;ENSMUSP00000065379;
ENSMUSG00000030380	109889	zf-C2H2	ENSMUSP00000138271;ENSMUSP00000138387;
ENSMUSG00000042063	56220	zf-C2H2	ENSMUSP00000138305;ENSMUSP00000073241;
ENSMUSG00000041258	329002	zf-C2H2	ENSMUSP00000138557;ENSMUSP00000138179;ENSMUSP00000138344;ENSMUSP00000130004;
ENSMUSG00000042439	328977	zf-C2H2	ENSMUSP00000138663;ENSMUSP00000036582;ENSMUSP00000129390;
ENSMUSG00000098137	\N	zf-C2H2	ENSMUSP00000138716;
ENSMUSG00000099122	629016	zf-C2H2	ENSMUSP00000138829;
ENSMUSG00000098546	22344	zf-C2H2	ENSMUSP00000138880;
ENSMUSG00000098810	630836	zf-C2H2	ENSMUSP00000138993;ENSMUSP00000139321;
ENSMUSG00000035576	241764	zf-C2HC	ENSMUSP00000044038;
ENSMUSG00000061911	17933	zf-C2HC	ENSMUSP00000058264;ENSMUSP00000021009;
ENSMUSG00000010505	17932	zf-C2HC	ENSMUSP00000079900;ENSMUSP00000104388;ENSMUSP00000121394;ENSMUSP00000122011;ENSMUSP00000115697;ENSMUSP00000104387;
ENSMUSG00000038909	217127	zf-C2HC	ENSMUSP00000090441;ENSMUSP00000072416;ENSMUSP00000099448;ENSMUSP00000103361;ENSMUSP00000103362;
ENSMUSG00000041565	320858	zf-C2HC	ENSMUSP00000094892;ENSMUSP00000121045;
ENSMUSG00000033740	240690	zf-C2HC	ENSMUSP00000131417;ENSMUSP00000118322;ENSMUSP00000122055;ENSMUSP00000117789;ENSMUSP00000042056;ENSMUSP00000120298;
ENSMUSG00000007415	67210	zf-GATA	ENSMUSP00000007559;ENSMUSP00000113271;
ENSMUSG00000021144	116870	zf-GATA	ENSMUSP00000009099;ENSMUSP00000105349;ENSMUSP00000064338;ENSMUSP00000105348;ENSMUSP00000105345;
ENSMUSG00000015627	14464	zf-GATA	ENSMUSP00000015771;
ENSMUSG00000031162	14460	zf-GATA	ENSMUSP00000033502;
ENSMUSG00000042390	229542	zf-GATA	ENSMUSP00000041370;
ENSMUSG00000005836	14465	zf-GATA	ENSMUSP00000041774;
ENSMUSG00000021944	14463	zf-GATA	ENSMUSP00000066927;ENSMUSP00000113451;ENSMUSP00000113891;
ENSMUSG00000055817	116871	zf-GATA	ENSMUSP00000068931;ENSMUSP00000107969;ENSMUSP00000107971;ENSMUSP00000107968;ENSMUSP00000134775;
ENSMUSG00000071646	23942	zf-GATA	ENSMUSP00000093959;
ENSMUSG00000015619	14462	zf-GATA	ENSMUSP00000100041;
ENSMUSG00000039852	68703	zf-GATA	ENSMUSP00000101307;ENSMUSP00000101305;
ENSMUSG00000079681	100009600	zf-GATA	ENSMUSP00000111157;
ENSMUSG00000015053	14461	zf-GATA	ENSMUSP00000128198;ENSMUSP00000015197;
